damping,step,time,joint_name,limit_side,overshoot_rad
0.001,2254,4.508,joint4,upper,0.945938
0.001,2255,4.51,joint4,upper,0.949018
0.001,2256,4.512,joint4,upper,0.952077
0.001,2257,4.514,joint4,upper,0.955113
0.001,2258,4.516,joint4,upper,0.958126
0.001,2259,4.518,joint4,upper,0.961116
0.001,2260,4.52,joint4,upper,0.964082
0.001,2261,4.522,joint4,upper,0.967024
0.001,2262,4.524,joint4,upper,0.969942
0.001,2263,4.526,joint4,upper,0.972836
0.001,2264,4.528,joint4,upper,0.975704
0.001,2265,4.53,joint4,upper,0.978546
0.001,2266,4.532,joint4,upper,0.981363
0.001,2267,4.534,joint4,upper,0.984153
0.001,2268,4.536,joint4,upper,0.986917
0.001,2269,4.538,joint4,upper,0.989654
0.001,2270,4.54,joint4,upper,0.992364
0.001,2271,4.542,joint4,upper,0.995046
0.001,2272,4.544,joint4,upper,0.997701
0.001,2273,4.546,joint4,upper,1.00033
0.001,2274,4.548,joint4,upper,1.00292
0.001,2275,4.55,joint4,upper,1.00549
0.001,2276,4.552,joint4,upper,1.00803
0.001,2277,4.554,joint4,upper,1.01055
0.001,2278,4.556,joint4,upper,1.01303
0.001,2279,4.558,joint4,upper,1.01548
0.001,2280,4.56,joint4,upper,1.0179
0.001,2281,4.562,joint4,upper,1.02029
0.001,2282,4.564,joint4,upper,1.02265
0.001,2283,4.566,joint4,upper,1.02498
0.001,2284,4.568,joint4,upper,1.02728
0.001,2285,4.57,joint4,upper,1.02955
0.001,2286,4.572,joint4,upper,1.03179
0.001,2287,4.574,joint4,upper,1.034
0.001,2288,4.576,joint4,upper,1.03617
0.001,2289,4.578,joint4,upper,1.03832
0.001,2290,4.58,joint4,upper,1.04043
0.001,2291,4.582,joint4,upper,1.04251
0.001,2292,4.584,joint4,upper,1.04456
0.001,2293,4.586,joint4,upper,1.04658
0.001,2294,4.588,joint4,upper,1.04856
0.001,2295,4.59,joint4,upper,1.05051
0.001,2296,4.592,joint4,upper,1.05244
0.001,2297,4.594,joint4,upper,1.05433
0.001,2298,4.596,joint4,upper,1.05618
0.001,2299,4.598,joint4,upper,1.05801
0.001,2300,4.6,joint4,upper,1.0598
0.001,2301,4.602,joint4,upper,1.06156
0.001,2302,4.604,joint4,upper,1.06329
0.001,2303,4.606,joint4,upper,1.06499
0.001,2304,4.608,joint4,upper,1.06666
0.001,2305,4.61,joint4,upper,1.06829
0.001,2306,4.612,joint4,upper,1.06989
0.001,2307,4.614,joint4,upper,1.07147
0.001,2308,4.616,joint4,upper,1.07301
0.001,2309,4.618,joint4,upper,1.07452
0.001,2310,4.62,joint4,upper,1.076
0.001,2311,4.622,joint4,upper,1.07744
0.001,2312,4.624,joint4,upper,1.07886
0.001,2313,4.626,joint4,upper,1.08025
0.001,2314,4.628,joint4,upper,1.0816
0.001,2315,4.63,joint4,upper,1.08293
0.001,2316,4.632,joint4,upper,1.08423
0.001,2317,4.634,joint4,upper,1.0855
0.001,2318,4.636,joint4,upper,1.08674
0.001,2319,4.638,joint4,upper,1.08795
0.001,2320,4.64,joint4,upper,1.08913
0.001,2321,4.642,joint4,upper,1.09028
0.001,2322,4.644,joint4,upper,1.09141
0.001,2323,4.646,joint4,upper,1.09251
0.001,2324,4.648,joint4,upper,1.09358
0.001,2325,4.65,joint4,upper,1.09462
0.001,2326,4.652,joint4,upper,1.09564
0.001,2327,4.654,joint4,upper,1.09663
0.001,2328,4.656,joint4,upper,1.0976
0.001,2329,4.658,joint4,upper,1.09854
0.001,2330,4.66,joint4,upper,1.09945
0.001,2331,4.662,joint4,upper,1.10035
0.001,2332,4.664,joint4,upper,1.10121
0.001,2333,4.666,joint4,upper,1.10206
0.001,2334,4.668,joint4,upper,1.10288
0.001,2335,4.67,joint4,upper,1.10367
0.001,2336,4.672,joint4,upper,1.10445
0.001,2337,4.674,joint4,upper,1.1052
0.001,2338,4.676,joint4,upper,1.10594
0.001,2339,4.678,joint4,upper,1.10665
0.001,2340,4.68,joint4,upper,1.10734
0.001,2341,4.682,joint4,upper,1.10801
0.001,2342,4.684,joint4,upper,1.10866
0.001,2343,4.686,joint4,upper,1.10929
0.001,2344,4.688,joint4,upper,1.10991
0.001,2345,4.69,joint4,upper,1.1105
0.001,2346,4.692,joint4,upper,1.11108
0.001,2347,4.694,joint4,upper,1.11164
0.001,2348,4.696,joint4,upper,1.11219
0.001,2349,4.698,joint4,upper,1.11272
0.001,2350,4.7,joint4,upper,1.11323
0.001,2351,4.702,joint4,upper,1.11373
0.001,2352,4.704,joint4,upper,1.11422
0.001,2353,4.706,joint4,upper,1.11469
0.001,2354,4.708,joint4,upper,1.11515
0.001,2355,4.71,joint4,upper,1.11559
0.001,2356,4.712,joint4,upper,1.11602
0.001,2357,4.714,joint4,upper,1.11644
0.001,2358,4.716,joint4,upper,1.11685
0.001,2359,4.718,joint4,upper,1.11725
0.001,2360,4.72,joint4,upper,1.11764
0.001,2361,4.722,joint4,upper,1.11802
0.001,2362,4.724,joint4,upper,1.11839
0.001,2363,4.726,joint4,upper,1.11875
0.001,2364,4.728,joint4,upper,1.11911
0.001,2365,4.73,joint4,upper,1.11945
0.001,2366,4.732,joint4,upper,1.11979
0.001,2367,4.734,joint4,upper,1.12013
0.001,2368,4.736,joint4,upper,1.12045
0.001,2369,4.738,joint4,upper,1.12077
0.001,2370,4.74,joint4,upper,1.12109
0.001,2371,4.742,joint4,upper,1.1214
0.001,2372,4.744,joint4,upper,1.12171
0.001,2373,4.746,joint4,upper,1.12201
0.001,2374,4.748,joint4,upper,1.12231
0.001,2375,4.75,joint4,upper,1.12261
0.001,2376,4.752,joint4,upper,1.1229
0.001,2377,4.754,joint4,upper,1.1232
0.001,2378,4.756,joint4,upper,1.12349
0.001,2379,4.758,joint4,upper,1.12378
0.001,2380,4.76,joint4,upper,1.12407
0.001,2381,4.762,joint4,upper,1.12436
0.001,2382,4.764,joint4,upper,1.12465
0.001,2383,4.766,joint4,upper,1.12494
0.001,2384,4.768,joint4,upper,1.12523
0.001,2385,4.77,joint4,upper,1.12552
0.001,2386,4.772,joint4,upper,1.12582
0.001,2387,4.774,joint4,upper,1.12612
0.001,2388,4.776,joint4,upper,1.12642
0.001,2389,4.778,joint4,upper,1.12672
0.001,2390,4.78,joint4,upper,1.12702
0.001,2391,4.782,joint4,upper,1.12733
0.001,2392,4.784,joint4,upper,1.12765
0.001,2393,4.786,joint4,upper,1.12797
0.001,2394,4.788,joint4,upper,1.12829
0.001,2395,4.79,joint4,upper,1.12861
0.001,2396,4.792,joint4,upper,1.12895
0.001,2397,4.794,joint4,upper,1.12928
0.001,2398,4.796,joint4,upper,1.12963
0.001,2399,4.798,joint4,upper,1.12998
0.001,2400,4.8,joint4,upper,1.13033
0.001,2401,4.802,joint4,upper,1.13069
0.001,2402,4.804,joint4,upper,1.13106
0.001,2403,4.806,joint4,upper,1.13144
0.001,2404,4.808,joint4,upper,1.13182
0.001,2405,4.81,joint4,upper,1.13221
0.001,2406,4.812,joint4,upper,1.13261
0.001,2407,4.814,joint4,upper,1.13301
0.001,2408,4.816,joint4,upper,1.13343
0.001,2409,4.818,joint4,upper,1.13385
0.001,2410,4.82,joint4,upper,1.13428
0.001,2411,4.822,joint4,upper,1.13471
0.001,2412,4.824,joint4,upper,1.13516
0.001,2413,4.826,joint4,upper,1.13562
0.001,2414,4.828,joint4,upper,1.13608
0.001,2415,4.83,joint4,upper,1.13655
0.001,2416,4.832,joint4,upper,1.13704
0.001,2417,4.834,joint4,upper,1.13753
0.001,2418,4.836,joint4,upper,1.13803
0.001,2419,4.838,joint4,upper,1.13854
0.001,2420,4.84,joint4,upper,1.13906
0.001,2421,4.842,joint4,upper,1.13959
0.001,2422,4.844,joint4,upper,1.14013
0.001,2423,4.846,joint4,upper,1.14068
0.001,2424,4.848,joint4,upper,1.14124
0.001,2425,4.85,joint4,upper,1.1418
0.001,2426,4.852,joint4,upper,1.14238
0.001,2427,4.854,joint4,upper,1.14297
0.001,2428,4.856,joint4,upper,1.14357
0.001,2429,4.858,joint4,upper,1.14418
0.001,2430,4.86,joint4,upper,1.14479
0.001,2431,4.862,joint4,upper,1.14542
0.001,2432,4.864,joint4,upper,1.14606
0.001,2433,4.866,joint4,upper,1.14671
0.001,2434,4.868,joint4,upper,1.14736
0.001,2435,4.87,joint4,upper,1.14803
0.001,2436,4.872,joint4,upper,1.14871
0.001,2437,4.874,joint4,upper,1.1494
0.001,2438,4.876,joint4,upper,1.15009
0.001,2439,4.878,joint4,upper,1.1508
0.001,2440,4.88,joint4,upper,1.15152
0.001,2441,4.882,joint4,upper,1.15224
0.001,2442,4.884,joint4,upper,1.15298
0.001,2443,4.886,joint4,upper,1.15372
0.001,2444,4.888,joint4,upper,1.15448
0.001,2445,4.89,joint4,upper,1.15524
0.001,2446,4.892,joint4,upper,1.15602
0.001,2447,4.894,joint4,upper,1.1568
0.001,2448,4.896,joint4,upper,1.15759
0.001,2449,4.898,joint4,upper,1.15839
0.001,2450,4.9,joint4,upper,1.1592
0.001,2451,4.902,joint4,upper,1.16002
0.001,2452,4.904,joint4,upper,1.16085
0.001,2453,4.906,joint4,upper,1.16168
0.001,2454,4.908,joint4,upper,1.16253
0.001,2455,4.91,joint4,upper,1.16338
0.001,2456,4.912,joint4,upper,1.16424
0.001,2457,4.914,joint4,upper,1.16511
0.001,2458,4.916,joint4,upper,1.16599
0.001,2459,4.918,joint4,upper,1.16687
0.001,2460,4.92,joint4,upper,1.16777
0.001,2461,4.922,joint4,upper,1.16867
0.001,2462,4.924,joint4,upper,1.16958
0.001,2463,4.926,joint4,upper,1.17049
0.001,2464,4.928,joint4,upper,1.17142
0.001,2465,4.93,joint4,upper,1.17235
0.001,2466,4.932,joint4,upper,1.17328
0.001,2467,4.934,joint4,upper,1.17423
0.001,2468,4.936,joint4,upper,1.17518
0.001,2469,4.938,joint4,upper,1.17613
0.001,2470,4.94,joint4,upper,1.1771
0.001,2471,4.942,joint4,upper,1.17807
0.001,2472,4.944,joint4,upper,1.17904
0.001,2473,4.946,joint4,upper,1.18002
0.001,2474,4.948,joint4,upper,1.18101
0.001,2475,4.95,joint4,upper,1.182
0.001,2476,4.952,joint4,upper,1.183
0.001,2477,4.954,joint4,upper,1.184
0.001,2478,4.956,joint4,upper,1.18501
0.001,2479,4.958,joint4,upper,1.18602
0.001,2480,4.96,joint4,upper,1.18704
0.001,2481,4.962,joint4,upper,1.18806
0.001,2482,4.964,joint4,upper,1.18909
0.001,2483,4.966,joint4,upper,1.19012
0.001,2484,4.968,joint4,upper,1.19116
0.001,2485,4.97,joint4,upper,1.1922
0.001,2486,4.972,joint4,upper,1.19324
0.001,2487,4.974,joint4,upper,1.19429
0.001,2488,4.976,joint4,upper,1.19534
0.001,2489,4.978,joint4,upper,1.19639
0.001,2490,4.98,joint4,upper,1.19745
0.001,2491,4.982,joint4,upper,1.1985
0.001,2492,4.984,joint4,upper,1.19957
0.001,2493,4.986,joint4,upper,1.20063
0.001,2494,4.988,joint4,upper,1.2017
0.001,2495,4.99,joint4,upper,1.20277
0.001,2496,4.992,joint4,upper,1.20384
0.001,2497,4.994,joint4,upper,1.20491
0.001,2498,4.996,joint4,upper,1.20599
0.001,2499,4.998,joint4,upper,1.20706
0.001,2500,5.0,joint4,upper,1.20814
0.001,2501,5.002,joint4,upper,1.20922
0.001,2502,5.004,joint4,upper,1.2103
0.001,2503,5.006,joint4,upper,1.21138
0.001,2504,5.008,joint4,upper,1.21246
0.001,2505,5.01,joint4,upper,1.21355
0.001,2506,5.012,joint4,upper,1.21463
0.001,2507,5.014,joint4,upper,1.21571
0.001,2508,5.016,joint4,upper,1.2168
0.001,2509,5.018,joint4,upper,1.21788
0.001,2510,5.02,joint4,upper,1.21896
0.001,2511,5.022,joint4,upper,1.22005
0.001,2512,5.024,joint4,upper,1.22113
0.001,2513,5.026,joint4,upper,1.22221
0.001,2514,5.028,joint4,upper,1.22329
0.001,2515,5.03,joint4,upper,1.22438
0.001,2516,5.032,joint4,upper,1.22546
0.001,2517,5.034,joint4,upper,1.22653
0.001,2518,5.036,joint4,upper,1.22761
0.001,2519,5.038,joint4,upper,1.22869
0.001,2520,5.04,joint4,upper,1.22976
0.001,2521,5.042,joint4,upper,1.23084
0.001,2522,5.044,joint4,upper,1.23191
0.001,2523,5.046,joint4,upper,1.23298
0.001,2524,5.048,joint4,upper,1.23405
0.001,2525,5.05,joint4,upper,1.23511
0.001,2526,5.052,joint4,upper,1.23618
0.001,2527,5.054,joint4,upper,1.23724
0.001,2528,5.056,joint4,upper,1.2383
0.001,2529,5.058,joint4,upper,1.23935
0.001,2530,5.06,joint4,upper,1.24041
0.001,2531,5.062,joint4,upper,1.24146
0.001,2532,5.064,joint4,upper,1.24251
0.001,2533,5.066,joint4,upper,1.24355
0.001,2534,5.068,joint4,upper,1.24459
0.001,2535,5.07,joint4,upper,1.24563
0.001,2536,5.072,joint4,upper,1.24667
0.001,2537,5.074,joint4,upper,1.2477
0.001,2538,5.076,joint4,upper,1.24873
0.001,2539,5.078,joint4,upper,1.24975
0.001,2540,5.08,joint4,upper,1.25077
0.001,2541,5.082,joint4,upper,1.25179
0.001,2542,5.084,joint4,upper,1.25281
0.001,2543,5.086,joint4,upper,1.25382
0.001,2544,5.088,joint4,upper,1.25482
0.001,2545,5.09,joint4,upper,1.25582
0.001,2546,5.092,joint4,upper,1.25682
0.001,2547,5.094,joint4,upper,1.25782
0.001,2548,5.096,joint4,upper,1.25881
0.001,2549,5.098,joint4,upper,1.25979
0.001,2550,5.1,joint4,upper,1.26077
0.001,2551,5.102,joint4,upper,1.26175
0.001,2552,5.104,joint4,upper,1.26272
0.001,2553,5.106,joint4,upper,1.26369
0.001,2554,5.108,joint4,upper,1.26465
0.001,2555,5.11,joint4,upper,1.26561
0.001,2556,5.112,joint4,upper,1.26657
0.001,2557,5.114,joint4,upper,1.26752
0.001,2558,5.116,joint4,upper,1.26846
0.001,2559,5.118,joint4,upper,1.2694
0.001,2560,5.12,joint4,upper,1.27034
0.001,2561,5.122,joint4,upper,1.27127
0.001,2562,5.124,joint4,upper,1.27219
0.001,2563,5.126,joint4,upper,1.27311
0.001,2564,5.128,joint4,upper,1.27403
0.001,2565,5.13,joint4,upper,1.27494
0.001,2566,5.132,joint4,upper,1.27584
0.001,2567,5.134,joint4,upper,1.27674
0.001,2568,5.136,joint4,upper,1.27764
0.001,2569,5.138,joint4,upper,1.27853
0.001,2570,5.14,joint4,upper,1.27942
0.001,2571,5.142,joint4,upper,1.2803
0.001,2572,5.144,joint4,upper,1.28117
0.001,2573,5.146,joint4,upper,1.28204
0.001,2574,5.148,joint4,upper,1.28291
0.001,2575,5.15,joint4,upper,1.28377
0.001,2576,5.152,joint4,upper,1.28462
0.001,2577,5.154,joint4,upper,1.28547
0.001,2578,5.156,joint4,upper,1.28632
0.001,2579,5.158,joint4,upper,1.28715
0.001,2580,5.16,joint4,upper,1.28799
0.001,2581,5.162,joint4,upper,1.28882
0.001,2582,5.164,joint4,upper,1.28964
0.001,2583,5.166,joint4,upper,1.29046
0.001,2584,5.168,joint4,upper,1.29128
0.001,2585,5.17,joint4,upper,1.29208
0.001,2586,5.172,joint4,upper,1.29289
0.001,2587,5.174,joint4,upper,1.29369
0.001,2588,5.176,joint4,upper,1.29448
0.001,2589,5.178,joint4,upper,1.29527
0.001,2590,5.18,joint4,upper,1.29606
0.001,2591,5.182,joint4,upper,1.29683
0.001,2592,5.184,joint4,upper,1.29761
0.001,2593,5.186,joint4,upper,1.29838
0.001,2594,5.188,joint4,upper,1.29914
0.001,2595,5.19,joint4,upper,1.2999
0.001,2596,5.192,joint4,upper,1.30066
0.001,2597,5.194,joint4,upper,1.30141
0.001,2598,5.196,joint4,upper,1.30215
0.001,2599,5.198,joint4,upper,1.30289
0.001,2600,5.2,joint4,upper,1.30363
0.001,2601,5.202,joint4,upper,1.30436
0.001,2602,5.204,joint4,upper,1.30509
0.001,2603,5.206,joint4,upper,1.3059
0.001,2604,5.208,joint4,upper,1.30679
0.001,2605,5.21,joint4,upper,1.30776
0.001,2606,5.212,joint4,upper,1.3088
0.001,2607,5.214,joint4,upper,1.30991
0.001,2608,5.216,joint4,upper,1.31127
0.001,2609,5.218,joint4,upper,1.31284
0.001,2610,5.22,joint4,upper,1.31459
0.001,2611,5.222,joint4,upper,1.3165
0.001,2612,5.224,joint4,upper,1.31856
0.001,2613,5.226,joint4,upper,1.32074
0.001,2614,5.228,joint4,upper,1.32303
0.001,2615,5.23,joint4,upper,1.32544
0.001,2616,5.232,joint4,upper,1.32795
0.001,2617,5.234,joint4,upper,1.33055
0.001,2618,5.236,joint4,upper,1.33324
0.001,2619,5.238,joint4,upper,1.33603
0.001,2620,5.24,joint4,upper,1.33891
0.001,2621,5.242,joint4,upper,1.34187
0.001,2622,5.244,joint4,upper,1.34492
0.001,2623,5.246,joint4,upper,1.34806
0.001,2624,5.248,joint4,upper,1.35128
0.001,2625,5.25,joint4,upper,1.3546
0.001,2626,5.252,joint4,upper,1.358
0.001,2627,5.254,joint4,upper,1.36149
0.001,2628,5.256,joint4,upper,1.36508
0.001,2629,5.258,joint4,upper,1.36876
0.001,2630,5.26,joint4,upper,1.37254
0.001,2631,5.262,joint4,upper,1.37641
0.001,2632,5.264,joint4,upper,1.38038
0.001,2633,5.266,joint4,upper,1.38446
0.001,2634,5.268,joint4,upper,1.38864
0.001,2635,5.27,joint4,upper,1.39292
0.001,2636,5.272,joint4,upper,1.39731
0.001,2637,5.274,joint4,upper,1.40181
0.001,2638,5.276,joint4,upper,1.40643
0.001,2639,5.278,joint4,upper,1.41117
0.001,2640,5.28,joint4,upper,1.41602
0.001,2641,5.282,joint4,upper,1.42099
0.001,2642,5.284,joint4,upper,1.42609
0.001,2643,5.286,joint4,upper,1.43132
0.001,2644,5.288,joint4,upper,1.43668
0.001,2645,5.29,joint4,upper,1.44218
0.001,2646,5.292,joint4,upper,1.44782
0.001,2647,5.294,joint4,upper,1.4536
0.001,2648,5.296,joint4,upper,1.45952
0.001,2649,5.298,joint4,upper,1.4656
0.001,2650,5.3,joint4,upper,1.47183
0.001,2651,5.302,joint4,upper,1.47822
0.001,2652,5.304,joint4,upper,1.48477
0.001,2653,5.306,joint4,upper,1.49149
0.001,2654,5.308,joint4,upper,1.49839
0.001,2655,5.31,joint4,upper,1.50546
0.001,2656,5.312,joint4,upper,1.51272
0.001,2657,5.314,joint4,upper,1.52016
0.001,2658,5.316,joint4,upper,1.5278
0.001,2659,5.318,joint4,upper,1.53564
0.001,2660,5.32,joint4,upper,1.54369
0.001,2661,5.322,joint4,upper,1.55195
0.001,2662,5.324,joint4,upper,1.56043
0.001,2663,5.326,joint4,upper,1.56913
0.001,2664,5.328,joint4,upper,1.57807
0.001,2665,5.33,joint4,upper,1.58725
0.001,2666,5.332,joint4,upper,1.59668
0.001,2667,5.334,joint4,upper,1.60637
0.001,2668,5.336,joint4,upper,1.61632
0.001,2669,5.338,joint4,upper,1.62655
0.001,2670,5.34,joint4,upper,1.63706
0.001,2671,5.342,joint4,upper,1.64787
0.001,2672,5.344,joint4,upper,1.65898
0.001,2673,5.346,joint4,upper,1.67041
0.001,2674,5.348,joint4,upper,1.68216
0.001,2675,5.35,joint4,upper,1.69425
0.001,2676,5.352,joint4,upper,1.70669
0.001,2677,5.354,joint4,upper,1.71949
0.001,2678,5.356,joint4,upper,1.73267
0.001,2679,5.358,joint4,upper,1.74625
0.001,2680,5.36,joint4,upper,1.76022
0.001,2681,5.362,joint4,upper,1.77462
0.001,2681,5.362,joint6,lower,-0.00243607
0.001,2682,5.364,joint4,upper,1.78946
0.001,2682,5.364,joint6,lower,-0.00931287
0.001,2683,5.366,joint4,upper,1.80475
0.001,2683,5.366,joint6,lower,-0.0163977
0.001,2684,5.368,joint4,upper,1.82051
0.001,2684,5.368,joint6,lower,-0.0236987
0.001,2685,5.37,joint4,upper,1.83677
0.001,2685,5.37,joint6,lower,-0.0312243
0.001,2686,5.372,joint4,upper,1.85354
0.001,2686,5.372,joint6,lower,-0.0389835
0.001,2687,5.374,joint4,upper,1.87084
0.001,2687,5.374,joint6,lower,-0.0469856
0.001,2688,5.376,joint4,upper,1.8887
0.001,2688,5.376,joint6,lower,-0.0552404
0.001,2689,5.378,joint4,upper,1.90714
0.001,2689,5.378,joint6,lower,-0.0637584
0.001,2690,5.38,joint2,upper,0.00352966
0.001,2690,5.38,joint4,upper,1.92618
0.001,2690,5.38,joint6,lower,-0.0725505
0.001,2691,5.382,joint2,upper,0.0141193
0.001,2691,5.382,joint4,upper,1.94584
0.001,2691,5.382,joint6,lower,-0.0816274
0.001,2692,5.384,joint2,upper,0.0250335
0.001,2692,5.384,joint4,upper,1.96611
0.001,2692,5.384,joint6,lower,-0.0909762
0.001,2693,5.386,joint2,upper,0.0362036
0.001,2693,5.386,joint4,upper,1.98684
0.001,2693,5.386,joint6,lower,-0.100537
0.001,2694,5.388,joint2,upper,0.0475598
0.001,2694,5.388,joint4,upper,2.00791
0.001,2694,5.388,joint6,lower,-0.110249
0.001,2695,5.39,joint2,upper,0.0590415
0.001,2695,5.39,joint4,upper,2.0292
0.001,2695,5.39,joint6,lower,-0.120059
0.001,2696,5.392,joint2,upper,0.0705975
0.001,2696,5.392,joint4,upper,2.05062
0.001,2696,5.392,joint6,lower,-0.129923
0.001,2697,5.394,joint2,upper,0.0821852
0.001,2697,5.394,joint4,upper,2.07208
0.001,2697,5.394,joint6,lower,-0.139803
0.001,2698,5.396,joint2,upper,0.0937789
0.001,2698,5.396,joint4,upper,2.09355
0.001,2698,5.396,joint6,lower,-0.149675
0.001,2699,5.398,joint2,upper,0.10533
0.001,2699,5.398,joint4,upper,2.11493
0.001,2699,5.398,joint6,lower,-0.159499
0.001,2700,5.4,joint2,upper,0.116824
0.001,2700,5.4,joint4,upper,2.13618
0.001,2700,5.4,joint6,lower,-0.16926
0.001,2701,5.402,joint2,upper,0.128253
0.001,2701,5.402,joint4,upper,2.1573
0.001,2701,5.402,joint6,lower,-0.178953
0.001,2702,5.404,joint2,upper,0.139615
0.001,2702,5.404,joint4,upper,2.17829
0.001,2702,5.404,joint6,lower,-0.188576
0.001,2703,5.406,joint2,upper,0.150904
0.001,2703,5.406,joint4,upper,2.19913
0.001,2703,5.406,joint6,lower,-0.198126
0.001,2704,5.408,joint2,upper,0.16212
0.001,2704,5.408,joint4,upper,2.21982
0.001,2704,5.408,joint6,lower,-0.207601
0.001,2705,5.41,joint2,upper,0.173258
0.001,2705,5.41,joint4,upper,2.24035
0.001,2705,5.41,joint6,lower,-0.216999
0.001,2706,5.412,joint2,upper,0.184316
0.001,2706,5.412,joint4,upper,2.26073
0.001,2706,5.412,joint6,lower,-0.226318
0.001,2707,5.414,joint2,upper,0.195291
0.001,2707,5.414,joint4,upper,2.28094
0.001,2707,5.414,joint6,lower,-0.235556
0.001,2708,5.416,joint2,upper,0.20618
0.001,2708,5.416,joint4,upper,2.30099
0.001,2708,5.416,joint6,lower,-0.244711
0.001,2709,5.418,joint2,upper,0.216982
0.001,2709,5.418,joint4,upper,2.32086
0.001,2709,5.418,joint6,lower,-0.253781
0.001,2710,5.42,joint2,upper,0.227693
0.001,2710,5.42,joint4,upper,2.34055
0.001,2710,5.42,joint6,lower,-0.262764
0.001,2711,5.422,joint2,upper,0.23831
0.001,2711,5.422,joint4,upper,2.36006
0.001,2711,5.422,joint6,lower,-0.271659
0.001,2712,5.424,joint2,upper,0.248831
0.001,2712,5.424,joint4,upper,2.37939
0.001,2712,5.424,joint6,lower,-0.280464
0.001,2713,5.426,joint2,upper,0.259255
0.001,2713,5.426,joint4,upper,2.39853
0.001,2713,5.426,joint6,lower,-0.289177
0.001,2714,5.428,joint2,upper,0.269577
0.001,2714,5.428,joint4,upper,2.41747
0.001,2714,5.428,joint6,lower,-0.297796
0.001,2715,5.43,joint2,upper,0.279796
0.001,2715,5.43,joint4,upper,2.43621
0.001,2715,5.43,joint6,lower,-0.30632
0.001,2716,5.432,joint2,upper,0.28991
0.001,2716,5.432,joint4,upper,2.45475
0.001,2716,5.432,joint6,lower,-0.314747
0.001,2717,5.434,joint2,upper,0.299916
0.001,2717,5.434,joint4,upper,2.47309
0.001,2717,5.434,joint6,lower,-0.323075
0.001,2718,5.436,joint2,upper,0.309812
0.001,2718,5.436,joint4,upper,2.49121
0.001,2718,5.436,joint6,lower,-0.331303
0.001,2719,5.438,joint2,upper,0.319596
0.001,2719,5.438,joint4,upper,2.50912
0.001,2719,5.438,joint6,lower,-0.33943
0.001,2720,5.44,joint2,upper,0.329265
0.001,2720,5.44,joint4,upper,2.52681
0.001,2720,5.44,joint6,lower,-0.347454
0.001,2721,5.442,joint2,upper,0.338818
0.001,2721,5.442,joint4,upper,2.54429
0.001,2721,5.442,joint6,lower,-0.355373
0.001,2722,5.444,joint2,upper,0.348252
0.001,2722,5.444,joint4,upper,2.56153
0.001,2722,5.444,joint6,lower,-0.363186
0.001,2723,5.446,joint2,upper,0.357566
0.001,2723,5.446,joint4,upper,2.57855
0.001,2723,5.446,joint6,lower,-0.370892
0.001,2724,5.448,joint2,upper,0.366757
0.001,2724,5.448,joint4,upper,2.59534
0.001,2724,5.448,joint6,lower,-0.378489
0.001,2725,5.45,joint2,upper,0.375823
0.001,2725,5.45,joint4,upper,2.61189
0.001,2725,5.45,joint6,lower,-0.385976
0.001,2726,5.452,joint2,upper,0.384763
0.001,2726,5.452,joint4,upper,2.62821
0.001,2726,5.452,joint6,lower,-0.393352
0.001,2727,5.454,joint2,upper,0.393574
0.001,2727,5.454,joint4,upper,2.64428
0.001,2727,5.454,joint6,lower,-0.400615
0.001,2728,5.456,joint2,upper,0.402255
0.001,2728,5.456,joint4,upper,2.66011
0.001,2728,5.456,joint6,lower,-0.407764
0.001,2729,5.458,joint2,upper,0.410804
0.001,2729,5.458,joint4,upper,2.6757
0.001,2729,5.458,joint6,lower,-0.414799
0.001,2730,5.46,joint2,upper,0.419219
0.001,2730,5.46,joint4,upper,2.69103
0.001,2730,5.46,joint6,lower,-0.421716
0.001,2731,5.462,joint2,upper,0.427498
0.001,2731,5.462,joint4,upper,2.70611
0.001,2731,5.462,joint6,lower,-0.428517
0.001,2732,5.464,joint2,upper,0.43564
0.001,2732,5.464,joint4,upper,2.72093
0.001,2732,5.464,joint6,lower,-0.435199
