damping,nullspace_gain,step,time,joint1,joint2,joint3,joint4,joint5,joint6,joint7,position_error,condition_number,distance_from_home,any_clipped
0.001,5.0,880,1.76,1.39971e-05,0.265309,-8.03403e-05,-1.17903,-0.000327313,1.42913,-0.78531,0.0107676,19.2054,0.493892,0
0.001,5.0,881,1.762,1.40181e-05,0.265861,-8.05269e-05,-1.17814,-0.000327278,1.42879,-0.78531,0.0107674,19.2287,0.494993,0
0.001,5.0,882,1.764,1.4039e-05,0.266414,-8.07137e-05,-1.17725,-0.000327243,1.42845,-0.78531,0.0107673,19.2521,0.496095,0
0.001,5.0,883,1.766,1.406e-05,0.266966,-8.09007e-05,-1.17636,-0.000327208,1.42811,-0.78531,0.0107671,19.2756,0.497198,0
0.001,5.0,884,1.768,1.40809e-05,0.267519,-8.10877e-05,-1.17547,-0.000327173,1.42776,-0.78531,0.0107669,19.2991,0.498302,0
0.001,5.0,885,1.77,1.41018e-05,0.268073,-8.12749e-05,-1.17457,-0.000327138,1.42742,-0.78531,0.0107667,19.3227,0.499407,0
0.001,5.0,886,1.772,1.41227e-05,0.268627,-8.14623e-05,-1.17368,-0.000327103,1.42708,-0.78531,0.0107665,19.3465,0.500513,0
0.001,5.0,887,1.774,1.41435e-05,0.269181,-8.16498e-05,-1.17278,-0.000327067,1.42673,-0.78531,0.0107662,19.3703,0.50162,0
0.001,5.0,888,1.776,1.41643e-05,0.269735,-8.18374e-05,-1.17188,-0.000327031,1.42639,-0.78531,0.010766,19.3941,0.502727,0
0.001,5.0,889,1.778,1.41851e-05,0.27029,-8.20252e-05,-1.17099,-0.000326996,1.42604,-0.78531,0.0107657,19.4181,0.503836,0
0.001,5.0,890,1.78,1.42059e-05,0.270845,-8.22131e-05,-1.17009,-0.00032696,1.4257,-0.78531,0.0107654,19.4421,0.504946,0
0.001,5.0,891,1.782,1.42266e-05,0.271401,-8.24012e-05,-1.16919,-0.000326924,1.42535,-0.78531,0.0107651,19.4663,0.506056,0
0.001,5.0,892,1.784,1.42473e-05,0.271957,-8.25894e-05,-1.16829,-0.000326888,1.42501,-0.78531,0.0107648,19.4905,0.507168,0
0.001,5.0,893,1.786,1.42679e-05,0.272513,-8.27777e-05,-1.16739,-0.000326852,1.42466,-0.78531,0.0107644,19.5148,0.50828,0
0.001,5.0,894,1.788,1.42886e-05,0.27307,-8.29662e-05,-1.16649,-0.000326815,1.42432,-0.78531,0.0107641,19.5391,0.509393,0
0.001,5.0,895,1.79,1.43092e-05,0.273627,-8.31548e-05,-1.16559,-0.000326779,1.42397,-0.78531,0.0107637,19.5636,0.510507,0
0.001,5.0,896,1.792,1.43297e-05,0.274185,-8.33435e-05,-1.16468,-0.000326742,1.42362,-0.78531,0.0107633,19.5881,0.511623,0
0.001,5.0,897,1.794,1.43503e-05,0.274743,-8.35324e-05,-1.16378,-0.000326706,1.42327,-0.78531,0.0107629,19.6128,0.512739,0
0.001,5.0,898,1.796,1.43708e-05,0.275301,-8.37214e-05,-1.16288,-0.000326669,1.42292,-0.78531,0.0107625,19.6375,0.513855,0
0.001,5.0,899,1.798,1.43913e-05,0.275859,-8.39105e-05,-1.16197,-0.000326632,1.42258,-0.78531,0.010762,19.6623,0.514973,0
0.001,5.0,900,1.8,1.44117e-05,0.276418,-8.40998e-05,-1.16107,-0.000326595,1.42223,-0.78531,0.0107616,19.6872,0.516092,0
0.001,5.0,901,1.802,1.44321e-05,0.276977,-8.42892e-05,-1.16016,-0.000326558,1.42188,-0.78531,0.0107611,19.7122,0.517212,0
0.001,5.0,902,1.804,1.44525e-05,0.277537,-8.44788e-05,-1.15925,-0.000326521,1.42153,-0.78531,0.0107606,19.7372,0.518332,0
0.001,5.0,903,1.806,1.44728e-05,0.278097,-8.46684e-05,-1.15835,-0.000326483,1.42118,-0.78531,0.0107601,19.7624,0.519454,0
0.001,5.0,904,1.808,1.44932e-05,0.278657,-8.48583e-05,-1.15744,-0.000326446,1.42083,-0.78531,0.0107596,19.7876,0.520576,0
0.001,5.0,905,1.81,1.45134e-05,0.279218,-8.50482e-05,-1.15653,-0.000326408,1.42048,-0.78531,0.0107591,19.8129,0.5217,0
0.001,5.0,906,1.812,1.45337e-05,0.279779,-8.52383e-05,-1.15562,-0.00032637,1.42012,-0.78531,0.0107585,19.8383,0.522824,0
0.001,5.0,907,1.814,1.45539e-05,0.280341,-8.54285e-05,-1.15471,-0.000326333,1.41977,-0.78531,0.0107579,19.8639,0.523949,0
0.001,5.0,908,1.816,1.45741e-05,0.280902,-8.56188e-05,-1.15379,-0.000326295,1.41942,-0.78531,0.0107573,19.8894,0.525075,0
0.001,5.0,909,1.818,1.45942e-05,0.281464,-8.58093e-05,-1.15288,-0.000326257,1.41907,-0.78531,0.0107567,19.9151,0.526202,0
0.001,5.0,910,1.82,1.46143e-05,0.282027,-8.59999e-05,-1.15197,-0.000326218,1.41872,-0.78531,0.0107561,19.9409,0.52733,0
0.001,5.0,911,1.822,1.46344e-05,0.28259,-8.61906e-05,-1.15106,-0.00032618,1.41836,-0.78531,0.0107555,19.9668,0.528458,0
0.001,5.0,912,1.824,1.46545e-05,0.283153,-8.63815e-05,-1.15014,-0.000326142,1.41801,-0.78531,0.0107548,19.9927,0.529588,0
0.001,5.0,913,1.826,1.46745e-05,0.283716,-8.65725e-05,-1.14923,-0.000326103,1.41765,-0.78531,0.0107541,20.0188,0.530718,0
0.001,5.0,914,1.828,1.46944e-05,0.28428,-8.67636e-05,-1.14831,-0.000326064,1.4173,-0.78531,0.0107535,20.0449,0.53185,0
0.001,5.0,915,1.83,1.47144e-05,0.284844,-8.69548e-05,-1.14739,-0.000326026,1.41694,-0.78531,0.0107528,20.0711,0.532982,0
0.001,5.0,916,1.832,1.47343e-05,0.285409,-8.71462e-05,-1.14648,-0.000325987,1.41659,-0.78531,0.010752,20.0975,0.534115,0
0.001,5.0,917,1.834,1.47542e-05,0.285974,-8.73377e-05,-1.14556,-0.000325948,1.41623,-0.78531,0.0107513,20.1239,0.535249,0
0.001,5.0,918,1.836,1.4774e-05,0.286539,-8.75293e-05,-1.14464,-0.000325909,1.41588,-0.78531,0.0107506,20.1504,0.536384,0
0.001,5.0,919,1.838,1.47938e-05,0.287105,-8.77211e-05,-1.14372,-0.000325869,1.41552,-0.78531,0.0107498,20.177,0.53752,0
0.001,5.0,920,1.84,1.48135e-05,0.28767,-8.79129e-05,-1.1428,-0.00032583,1.41516,-0.78531,0.010749,20.2037,0.538657,0
0.001,5.0,921,1.842,1.48332e-05,0.288237,-8.81049e-05,-1.14188,-0.000325791,1.41481,-0.78531,0.0107482,20.2305,0.539795,0
0.001,5.0,922,1.844,1.48529e-05,0.288803,-8.82971e-05,-1.14095,-0.000325751,1.41445,-0.78531,0.0107474,20.2574,0.540933,0
0.001,5.0,923,1.846,1.48726e-05,0.28937,-8.84893e-05,-1.14003,-0.000325711,1.41409,-0.78531,0.0107466,20.2844,0.542073,0
0.001,5.0,924,1.848,1.48922e-05,0.289938,-8.86817e-05,-1.13911,-0.000325671,1.41373,-0.78531,0.0107457,20.3114,0.543213,0
0.001,5.0,925,1.85,1.49117e-05,0.290505,-8.88742e-05,-1.13818,-0.000325631,1.41337,-0.78531,0.0107449,20.3386,0.544354,0
0.001,5.0,926,1.852,1.49313e-05,0.291073,-8.90668e-05,-1.13726,-0.000325591,1.41302,-0.78531,0.010744,20.3659,0.545496,0
0.001,5.0,927,1.854,1.49508e-05,0.291642,-8.92596e-05,-1.13633,-0.000325551,1.41266,-0.78531,0.0107431,20.3933,0.546639,0
0.001,5.0,928,1.856,1.49702e-05,0.29221,-8.94524e-05,-1.13541,-0.000325511,1.4123,-0.78531,0.0107422,20.4207,0.547783,0
0.001,5.0,929,1.858,1.49896e-05,0.292779,-8.96454e-05,-1.13448,-0.00032547,1.41194,-0.78531,0.0107412,20.4483,0.548927,0
0.001,5.0,930,1.86,1.5009e-05,0.293348,-8.98385e-05,-1.13355,-0.00032543,1.41157,-0.78531,0.0107403,20.476,0.550073,0
0.001,5.0,931,1.862,1.50283e-05,0.293918,-9.00318e-05,-1.13262,-0.000325389,1.41121,-0.78531,0.0107394,20.5038,0.551219,0
0.001,5.0,932,1.864,1.50476e-05,0.294488,-9.02251e-05,-1.13169,-0.000325348,1.41085,-0.78531,0.0107384,20.5316,0.552367,0
0.001,5.0,933,1.866,1.50669e-05,0.295058,-9.04186e-05,-1.13076,-0.000325307,1.41049,-0.78531,0.0107374,20.5596,0.553515,0
0.001,5.0,934,1.868,1.50861e-05,0.295629,-9.06122e-05,-1.12983,-0.000325266,1.41013,-0.785311,0.0107364,20.5877,0.554664,0
0.001,5.0,935,1.87,1.51053e-05,0.2962,-9.08059e-05,-1.1289,-0.000325225,1.40976,-0.785311,0.0107354,20.6158,0.555814,0
0.001,5.0,936,1.872,1.51244e-05,0.296771,-9.09997e-05,-1.12797,-0.000325184,1.4094,-0.785311,0.0107343,20.6441,0.556965,0
0.001,5.0,937,1.874,1.51435e-05,0.297343,-9.11937e-05,-1.12704,-0.000325142,1.40904,-0.785311,0.0107333,20.6725,0.558116,0
0.001,5.0,938,1.876,1.51626e-05,0.297915,-9.13878e-05,-1.1261,-0.000325101,1.40867,-0.785311,0.0107322,20.701,0.559269,0
0.001,5.0,939,1.878,1.51816e-05,0.298487,-9.15819e-05,-1.12517,-0.000325059,1.40831,-0.785311,0.0107311,20.7296,0.560422,0
0.001,5.0,940,1.88,1.52005e-05,0.29906,-9.17762e-05,-1.12423,-0.000325017,1.40795,-0.785311,0.01073,20.7583,0.561576,0
0.001,5.0,941,1.882,1.52195e-05,0.299633,-9.19707e-05,-1.1233,-0.000324975,1.40758,-0.785311,0.0107289,20.7871,0.562731,0
0.001,5.0,942,1.884,1.52383e-05,0.300206,-9.21652e-05,-1.12236,-0.000324933,1.40722,-0.785311,0.0107278,20.816,0.563887,0
0.001,5.0,943,1.886,1.52572e-05,0.30078,-9.23599e-05,-1.12142,-0.000324891,1.40685,-0.785311,0.0107267,20.845,0.565044,0
0.001,5.0,944,1.888,1.5276e-05,0.301354,-9.25546e-05,-1.12049,-0.000324849,1.40648,-0.785311,0.0107255,20.8741,0.566202,0
0.001,5.0,945,1.89,1.52947e-05,0.301928,-9.27495e-05,-1.11955,-0.000324806,1.40612,-0.785311,0.0107243,20.9033,0.56736,0
0.001,5.0,946,1.892,1.53135e-05,0.302503,-9.29445e-05,-1.11861,-0.000324764,1.40575,-0.785311,0.0107231,20.9326,0.56852,0
0.001,5.0,947,1.894,1.53321e-05,0.303078,-9.31396e-05,-1.11767,-0.000324721,1.40538,-0.785311,0.0107219,20.962,0.56968,0
0.001,5.0,948,1.896,1.53507e-05,0.303653,-9.33349e-05,-1.11673,-0.000324678,1.40501,-0.785311,0.0107207,20.9916,0.570841,0
0.001,5.0,949,1.898,1.53693e-05,0.304228,-9.35302e-05,-1.11579,-0.000324635,1.40465,-0.785311,0.0107195,21.0212,0.572003,0
0.001,5.0,950,1.9,1.53879e-05,0.304804,-9.37257e-05,-1.11484,-0.000324592,1.40428,-0.785311,0.0107182,21.051,0.573166,0
0.001,5.0,951,1.902,1.54064e-05,0.305381,-9.39212e-05,-1.1139,-0.000324549,1.40391,-0.785311,0.010717,21.0809,0.57433,0
0.001,5.0,952,1.904,1.54248e-05,0.305957,-9.41169e-05,-1.11296,-0.000324506,1.40354,-0.785311,0.0107157,21.1108,0.575494,0
0.001,5.0,953,1.906,1.54432e-05,0.306534,-9.43127e-05,-1.11201,-0.000324462,1.40317,-0.785311,0.0107144,21.1409,0.576659,0
0.001,5.0,954,1.908,1.54616e-05,0.307111,-9.45086e-05,-1.11107,-0.000324419,1.4028,-0.785311,0.0107131,21.1711,0.577826,0
0.001,5.0,955,1.91,1.54799e-05,0.307689,-9.47046e-05,-1.11012,-0.000324375,1.40243,-0.785311,0.0107118,21.2015,0.578993,0
0.001,5.0,956,1.912,1.54982e-05,0.308266,-9.49008e-05,-1.10918,-0.000324331,1.40206,-0.785311,0.0107104,21.2319,0.580161,0
0.001,5.0,957,1.914,1.55164e-05,0.308845,-9.5097e-05,-1.10823,-0.000324288,1.40169,-0.785311,0.0107091,21.2624,0.581329,0
0.001,5.0,958,1.916,1.55346e-05,0.309423,-9.52934e-05,-1.10728,-0.000324243,1.40132,-0.785311,0.0107077,21.2931,0.582499,0
0.001,5.0,959,1.918,1.55527e-05,0.310002,-9.54898e-05,-1.10633,-0.000324199,1.40094,-0.785311,0.0107063,21.3238,0.583669,0
0.001,5.0,960,1.92,1.55708e-05,0.310581,-9.56864e-05,-1.10538,-0.000324155,1.40057,-0.785311,0.0107049,21.3547,0.584841,0
0.001,5.0,961,1.922,1.55888e-05,0.31116,-9.58831e-05,-1.10443,-0.000324111,1.4002,-0.785311,0.0107035,21.3857,0.586013,0
0.001,5.0,962,1.924,1.56068e-05,0.31174,-9.60798e-05,-1.10348,-0.000324066,1.39983,-0.785311,0.0107021,21.4168,0.587186,0
0.001,5.0,963,1.926,1.56248e-05,0.31232,-9.62767e-05,-1.10253,-0.000324021,1.39945,-0.785311,0.0107006,21.4481,0.588359,0
0.001,5.0,964,1.928,1.56427e-05,0.3129,-9.64737e-05,-1.10158,-0.000323976,1.39908,-0.785311,0.0106992,21.4794,0.589534,0
0.001,5.0,965,1.93,1.56605e-05,0.313481,-9.66709e-05,-1.10063,-0.000323932,1.3987,-0.785311,0.0106977,21.5109,0.590709,0
0.001,5.0,966,1.932,1.56783e-05,0.314062,-9.68681e-05,-1.09967,-0.000323886,1.39833,-0.785311,0.0106962,21.5425,0.591886,0
0.001,5.0,967,1.934,1.56961e-05,0.314643,-9.70654e-05,-1.09872,-0.000323841,1.39795,-0.785311,0.0106947,21.5742,0.593063,0
0.001,5.0,968,1.936,1.57138e-05,0.315224,-9.72628e-05,-1.09776,-0.000323796,1.39758,-0.785311,0.0106932,21.606,0.59424,0
0.001,5.0,969,1.938,1.57314e-05,0.315806,-9.74604e-05,-1.09681,-0.00032375,1.3972,-0.785311,0.0106917,21.638,0.595419,0
0.001,5.0,970,1.94,1.5749e-05,0.316388,-9.7658e-05,-1.09585,-0.000323705,1.39683,-0.785311,0.0106901,21.67,0.596599,0
0.001,5.0,971,1.942,1.57666e-05,0.316971,-9.78557e-05,-1.0949,-0.000323659,1.39645,-0.785311,0.0106886,21.7022,0.597779,0
0.001,5.0,972,1.944,1.57841e-05,0.317554,-9.80536e-05,-1.09394,-0.000323613,1.39607,-0.785311,0.010687,21.7345,0.59896,0
0.001,5.0,973,1.946,1.58016e-05,0.318137,-9.82515e-05,-1.09298,-0.000323567,1.3957,-0.785311,0.0106854,21.767,0.600142,0
0.001,5.0,974,1.948,1.5819e-05,0.31872,-9.84496e-05,-1.09202,-0.000323521,1.39532,-0.785311,0.0106838,21.7995,0.601325,0
0.001,5.0,975,1.95,1.58364e-05,0.319304,-9.86478e-05,-1.09106,-0.000323475,1.39494,-0.785311,0.0106822,21.8322,0.602509,0
0.001,5.0,976,1.952,1.58537e-05,0.319888,-9.8846e-05,-1.0901,-0.000323429,1.39456,-0.785311,0.0106805,21.865,0.603693,0
0.001,5.0,977,1.954,1.58709e-05,0.320472,-9.90444e-05,-1.08914,-0.000323382,1.39418,-0.785311,0.0106789,21.8979,0.604879,0
0.001,5.0,978,1.956,1.58882e-05,0.321057,-9.92428e-05,-1.08818,-0.000323336,1.3938,-0.785311,0.0106772,21.931,0.606065,0
0.001,5.0,979,1.958,1.59053e-05,0.321641,-9.94414e-05,-1.08722,-0.000323289,1.39342,-0.785311,0.0106756,21.9642,0.607252,0
0.001,5.0,980,1.96,1.59224e-05,0.322227,-9.96401e-05,-1.08625,-0.000323242,1.39304,-0.785311,0.0106739,21.9975,0.60844,0
0.001,5.0,981,1.962,1.59395e-05,0.322812,-9.98389e-05,-1.08529,-0.000323195,1.39266,-0.785311,0.0106722,22.0309,0.609628,0
0.001,5.0,982,1.964,1.59565e-05,0.323398,-0.000100038,-1.08433,-0.000323148,1.39228,-0.785311,0.0106705,22.0645,0.610817,0
0.001,5.0,983,1.966,1.59735e-05,0.323984,-0.000100237,-1.08336,-0.000323101,1.3919,-0.785311,0.0106687,22.0982,0.612008,0
0.001,5.0,984,1.968,1.59904e-05,0.32457,-0.000100436,-1.0824,-0.000323053,1.39152,-0.785311,0.010667,22.132,0.613199,0
0.001,5.0,985,1.97,1.60073e-05,0.325157,-0.000100635,-1.08143,-0.000323006,1.39114,-0.785311,0.0106652,22.166,0.61439,0
0.001,5.0,986,1.972,1.60241e-05,0.325744,-0.000100834,-1.08046,-0.000322958,1.39076,-0.785311,0.0106635,22.2001,0.615583,0
0.001,5.0,987,1.974,1.60408e-05,0.326331,-0.000101034,-1.07949,-0.00032291,1.39037,-0.785312,0.0106617,22.2343,0.616776,0
0.001,5.0,988,1.976,1.60575e-05,0.326919,-0.000101233,-1.07853,-0.000322862,1.38999,-0.785312,0.0106599,22.2687,0.617971,0
0.001,5.0,989,1.978,1.60742e-05,0.327507,-0.000101433,-1.07756,-0.000322814,1.38961,-0.785312,0.0106581,22.3032,0.619166,0
0.001,5.0,990,1.98,1.60908e-05,0.328095,-0.000101632,-1.07659,-0.000322766,1.38922,-0.785312,0.0106562,22.3378,0.620362,0
0.001,5.0,991,1.982,1.61073e-05,0.328683,-0.000101832,-1.07562,-0.000322718,1.38884,-0.785312,0.0106544,22.3726,0.621558,0
0.001,5.0,992,1.984,1.61238e-05,0.329272,-0.000102032,-1.07465,-0.000322669,1.38846,-0.785312,0.0106526,22.4075,0.622756,0
0.001,5.0,993,1.986,1.61403e-05,0.329861,-0.000102232,-1.07367,-0.00032262,1.38807,-0.785312,0.0106507,22.4425,0.623954,0
0.001,5.0,994,1.988,1.61567e-05,0.33045,-0.000102432,-1.0727,-0.000322572,1.38769,-0.785312,0.0106488,22.4777,0.625153,0
0.001,5.0,995,1.99,1.6173e-05,0.33104,-0.000102632,-1.07173,-0.000322523,1.3873,-0.785312,0.0106469,22.513,0.626353,0
0.001,5.0,996,1.992,1.61893e-05,0.33163,-0.000102832,-1.07076,-0.000322474,1.38691,-0.785312,0.010645,22.5484,0.627553,0
0.001,5.0,997,1.994,1.62055e-05,0.33222,-0.000103033,-1.06978,-0.000322425,1.38653,-0.785312,0.0106431,22.584,0.628755,0
0.001,5.0,998,1.996,1.62217e-05,0.33281,-0.000103233,-1.06881,-0.000322376,1.38614,-0.785312,0.0106411,22.6197,0.629957,0
0.001,5.0,999,1.998,1.62378e-05,0.333401,-0.000103434,-1.06783,-0.000322326,1.38575,-0.785312,0.0106392,22.6556,0.63116,0
0.001,5.0,1000,2.0,1.62539e-05,0.333992,-0.000103634,-1.06685,-0.000322277,1.38537,-0.785312,0.0106372,22.6916,0.632364,0
0.001,5.0,1001,2.002,1.62699e-05,0.334583,-0.000103835,-1.06588,-0.000322227,1.38498,-0.785312,0.0106353,22.7278,0.633568,0
0.001,5.0,1002,2.004,1.62858e-05,0.335175,-0.000104036,-1.0649,-0.000322177,1.38459,-0.785312,0.0106333,22.7641,0.634773,0
0.001,5.0,1003,2.006,1.63017e-05,0.335766,-0.000104237,-1.06392,-0.000322127,1.3842,-0.785312,0.0106313,22.8005,0.63598,0
0.001,5.0,1004,2.008,1.63176e-05,0.336359,-0.000104438,-1.06294,-0.000322077,1.38381,-0.785312,0.0106293,22.8371,0.637186,0
0.001,5.0,1005,2.01,1.63334e-05,0.336951,-0.000104639,-1.06196,-0.000322027,1.38342,-0.785312,0.0106272,22.8738,0.638394,0
0.001,5.0,1006,2.012,1.63491e-05,0.337544,-0.00010484,-1.06098,-0.000321977,1.38304,-0.785312,0.0106252,22.9107,0.639603,0
0.001,5.0,1007,2.014,1.63648e-05,0.338137,-0.000105041,-1.06,-0.000321926,1.38265,-0.785312,0.0106231,22.9477,0.640812,0
0.001,5.0,1008,2.016,1.63804e-05,0.33873,-0.000105243,-1.05902,-0.000321875,1.38225,-0.785312,0.0106211,22.9849,0.642022,0
0.001,5.0,1009,2.018,1.6396e-05,0.339323,-0.000105444,-1.05804,-0.000321825,1.38186,-0.785312,0.010619,23.0222,0.643233,0
0.001,5.0,1010,2.02,1.64115e-05,0.339917,-0.000105646,-1.05706,-0.000321774,1.38147,-0.785312,0.0106169,23.0597,0.644444,0
0.001,5.0,1011,2.022,1.6427e-05,0.340511,-0.000105847,-1.05607,-0.000321723,1.38108,-0.785312,0.0106148,23.0973,0.645657,0
0.001,5.0,1012,2.024,1.64424e-05,0.341106,-0.000106049,-1.05509,-0.000321672,1.38069,-0.785312,0.0106127,23.1351,0.64687,0
0.001,5.0,1013,2.026,1.64577e-05,0.3417,-0.000106251,-1.0541,-0.00032162,1.3803,-0.785312,0.0106106,23.173,0.648084,0
0.001,5.0,1014,2.028,1.6473e-05,0.342295,-0.000106453,-1.05312,-0.000321569,1.3799,-0.785312,0.0106084,23.2111,0.649298,0
0.001,5.0,1015,2.03,1.64882e-05,0.34289,-0.000106655,-1.05213,-0.000321517,1.37951,-0.785312,0.0106063,23.2493,0.650514,0
0.001,5.0,1016,2.032,1.65034e-05,0.343486,-0.000106857,-1.05114,-0.000321466,1.37912,-0.785312,0.0106041,23.2877,0.65173,0
0.001,5.0,1017,2.034,1.65185e-05,0.344082,-0.000107059,-1.05016,-0.000321414,1.37872,-0.785312,0.0106019,23.3263,0.652947,0
0.001,5.0,1018,2.036,1.65336e-05,0.344677,-0.000107261,-1.04917,-0.000321362,1.37833,-0.785312,0.0105997,23.365,0.654165,0
0.001,5.0,1019,2.038,1.65486e-05,0.345274,-0.000107463,-1.04818,-0.00032131,1.37794,-0.785312,0.0105975,23.4038,0.655383,0
0.001,5.0,1020,2.04,1.65636e-05,0.34587,-0.000107666,-1.04719,-0.000321257,1.37754,-0.785312,0.0105953,23.4429,0.656603,0
0.001,5.0,1021,2.042,1.65784e-05,0.346467,-0.000107868,-1.0462,-0.000321205,1.37715,-0.785312,0.0105931,23.482,0.657823,0
0.001,5.0,1022,2.044,1.65933e-05,0.347064,-0.000108071,-1.04521,-0.000321152,1.37675,-0.785312,0.0105908,23.5214,0.659044,0
0.001,5.0,1023,2.046,1.6608e-05,0.347661,-0.000108274,-1.04422,-0.0003211,1.37635,-0.785312,0.0105886,23.5609,0.660265,0
0.001,5.0,1024,2.048,1.66228e-05,0.348259,-0.000108477,-1.04323,-0.000321047,1.37596,-0.785312,0.0105863,23.6005,0.661487,0
0.001,5.0,1025,2.05,1.66374e-05,0.348857,-0.000108679,-1.04224,-0.000320994,1.37556,-0.785312,0.010584,23.6404,0.662711,0
0.001,5.0,1026,2.052,1.6652e-05,0.349455,-0.000108882,-1.04124,-0.000320941,1.37516,-0.785312,0.0105817,23.6804,0.663934,0
0.001,5.0,1027,2.054,1.66666e-05,0.350053,-0.000109085,-1.04025,-0.000320888,1.37477,-0.785312,0.0105794,23.7205,0.665159,0
0.001,5.0,1028,2.056,1.6681e-05,0.350652,-0.000109289,-1.03925,-0.000320834,1.37437,-0.785312,0.0105771,23.7608,0.666384,0
0.001,5.0,1029,2.058,1.66955e-05,0.351251,-0.000109492,-1.03826,-0.000320781,1.37397,-0.785312,0.0105748,23.8013,0.667611,0
0.001,5.0,1030,2.06,1.67098e-05,0.35185,-0.000109695,-1.03726,-0.000320727,1.37357,-0.785312,0.0105724,23.842,0.668837,0
0.001,5.0,1031,2.062,1.67241e-05,0.35245,-0.000109898,-1.03627,-0.000320673,1.37317,-0.785312,0.0105701,23.8828,0.670065,0
0.001,5.0,1032,2.064,1.67384e-05,0.353049,-0.000110102,-1.03527,-0.000320619,1.37277,-0.785312,0.0105677,23.9238,0.671293,0
0.001,5.0,1033,2.066,1.67526e-05,0.353649,-0.000110305,-1.03427,-0.000320565,1.37238,-0.785312,0.0105653,23.965,0.672523,0
0.001,5.0,1034,2.068,1.67667e-05,0.35425,-0.000110509,-1.03328,-0.000320511,1.37198,-0.785312,0.0105629,24.0063,0.673752,0
0.001,5.0,1035,2.07,1.67808e-05,0.35485,-0.000110713,-1.03228,-0.000320457,1.37158,-0.785312,0.0105605,24.0478,0.674983,0
0.001,5.0,1036,2.072,1.67948e-05,0.355451,-0.000110917,-1.03128,-0.000320402,1.37117,-0.785312,0.0105581,24.0895,0.676214,0
0.001,5.0,1037,2.074,1.68087e-05,0.356052,-0.00011112,-1.03028,-0.000320348,1.37077,-0.785312,0.0105557,24.1314,0.677446,0
0.001,5.0,1038,2.076,1.68226e-05,0.356653,-0.000111324,-1.02928,-0.000320293,1.37037,-0.785312,0.0105533,24.1734,0.678679,0
0.001,5.0,1039,2.078,1.68364e-05,0.357255,-0.000111528,-1.02828,-0.000320238,1.36997,-0.785313,0.0105508,24.2156,0.679913,0
0.001,5.0,1040,2.08,1.68502e-05,0.357856,-0.000111732,-1.02727,-0.000320183,1.36957,-0.785313,0.0105484,24.258,0.681147,0
0.001,5.0,1041,2.082,1.68639e-05,0.358458,-0.000111937,-1.02627,-0.000320128,1.36917,-0.785313,0.0105459,24.3006,0.682382,0
0.001,5.0,1042,2.084,1.68776e-05,0.359061,-0.000112141,-1.02527,-0.000320072,1.36876,-0.785313,0.0105434,24.3433,0.683618,0
0.001,5.0,1043,2.086,1.68912e-05,0.359663,-0.000112345,-1.02426,-0.000320017,1.36836,-0.785313,0.0105409,24.3863,0.684855,0
0.001,5.0,1044,2.088,1.69047e-05,0.360266,-0.00011255,-1.02326,-0.000319961,1.36796,-0.785313,0.0105384,24.4294,0.686092,0
0.001,5.0,1045,2.09,1.69182e-05,0.360869,-0.000112754,-1.02226,-0.000319905,1.36755,-0.785313,0.0105359,24.4727,0.68733,0
0.001,5.0,1046,2.092,1.69316e-05,0.361472,-0.000112959,-1.02125,-0.000319849,1.36715,-0.785313,0.0105334,24.5162,0.688569,0
0.001,5.0,1047,2.094,1.69449e-05,0.362076,-0.000113164,-1.02024,-0.000319793,1.36674,-0.785313,0.0105308,24.5598,0.689808,0
0.001,5.0,1048,2.096,1.69582e-05,0.36268,-0.000113368,-1.01924,-0.000319737,1.36634,-0.785313,0.0105283,24.6037,0.691048,0
0.001,5.0,1049,2.098,1.69714e-05,0.363284,-0.000113573,-1.01823,-0.000319681,1.36593,-0.785313,0.0105257,24.6477,0.692289,0
0.001,5.0,1050,2.1,1.69846e-05,0.363888,-0.000113778,-1.01722,-0.000319624,1.36553,-0.785313,0.0105232,24.692,0.693531,0
0.001,5.0,1051,2.102,1.69977e-05,0.364492,-0.000113983,-1.01621,-0.000319568,1.36512,-0.785313,0.0105206,24.7364,0.694773,0
0.001,5.0,1052,2.104,1.70107e-05,0.365097,-0.000114188,-1.0152,-0.000319511,1.36472,-0.785313,0.010518,24.781,0.696016,0
0.001,5.0,1053,2.106,1.70237e-05,0.365702,-0.000114393,-1.01419,-0.000319454,1.36431,-0.785313,0.0105154,24.8258,0.69726,0
0.001,5.0,1054,2.108,1.70366e-05,0.366307,-0.000114599,-1.01318,-0.000319397,1.3639,-0.785313,0.0105128,24.8708,0.698505,0
0.001,5.0,1055,2.11,1.70495e-05,0.366913,-0.000114804,-1.01217,-0.00031934,1.36349,-0.785313,0.0105101,24.916,0.69975,0
0.001,5.0,1056,2.112,1.70623e-05,0.367519,-0.000115009,-1.01116,-0.000319282,1.36309,-0.785313,0.0105075,24.9614,0.700996,0
0.001,5.0,1057,2.114,1.7075e-05,0.368125,-0.000115215,-1.01015,-0.000319225,1.36268,-0.785313,0.0105048,25.007,0.702243,0
0.001,5.0,1058,2.116,1.70877e-05,0.368731,-0.00011542,-1.00914,-0.000319167,1.36227,-0.785313,0.0105022,25.0528,0.70349,0
0.001,5.0,1059,2.118,1.71003e-05,0.369337,-0.000115626,-1.00812,-0.000319109,1.36186,-0.785313,0.0104995,25.0988,0.704738,0
